delinquency_status,delinquency_status_3m,delinquency_status_6m,delinquency_status_12m,credit_inquiry,credit_inquiry_3m,credit_inquiry_6m,credit_inquiry_12m,open_trade,open_trade_3m,open_trade_6m,open_trade_12m,gender,race,race_category,status,log_mortgage,log_card_balance,log_card_balance_3m,log_card_balance_6m,log_card_balance_12m,bin_card_util,bool_dda_bal_9m,bin_amt_past_due
1,1,1,1,0,0,0,4,0,0,0,3,1,0,Hispanic,1,12.02470291560527,8.005607278703838,8.371896862537568,8.09544320148383,8.009140386499118,2,1,2
1,1,1,1,1,1,0,0,0,0,0,0,1,0,Hispanic,0,11.864440137580985,5.149295180155008,5.416678013132882,5.289528860514958,6.283592969877143,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1,12.14272509490559,6.734627331155987,6.408578213231943,6.373575729517837,6.68418663732983,3,0,0
0,0,3,3,0,0,7,6,0,0,3,3,0,0,Hispanic,1,12.133861780422695,6.80077122387487,7.0125026066786456,6.947398979586689,7.001728201419893,1,0,0
0,4,5,5,0,3,5,7,0,2,0,3,1,0,Hispanic,1,12.442513711701041,6.600196976525564,6.714121985041868,7.031272951244419,7.516395217315521,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1,12.005638522082657,7.149194440259181,6.4053772072976995,7.24008322559866,7.21627620636663,2,1,0
5,5,5,5,0,3,0,0,0,1,0,0,0,0,Hispanic,0,12.23715305652802,5.7058137435652805,6.405162340142623,6.342614255003876,6.529783735182895,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1,12.17296674275918,7.383175462177526,6.606460979110494,7.815420921482594,7.638886831817772,1,1,0
0,0,0,1,1,0,0,6,1,0,0,6,1,0,Hispanic,1,11.964035542335488,7.15682385388792,6.755582641538506,7.355660272119597,6.965835490058661,2,1,0
0,0,0,0,0,1,0,7,0,1,0,4,1,0,Hispanic,1,12.119991254151659,7.936256213752125,7.314725919873526,7.317092879304175,6.760576902723628,2,0,0
2,2,2,2,0,1,3,0,0,0,2,0,1,0,Hispanic,0,12.016268604642715,6.965410791470299,7.716972918464603,7.618005367441745,7.57691197540183,1,1,1
5,5,5,5,0,3,8,7,0,2,3,4,1,0,Hispanic,0,12.289238149120147,7.577203852764205,7.8170495929034605,7.178164022763461,6.932935577512436,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1,11.997429392409218,4.867457524419928,5.878631738833638,5.74652262833236,6.272235291256985,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1,11.968950852209224,7.034123577796944,7.319765587126304,6.794944859352274,6.473041570514849,2,0,0
0,0,1,1,1,0,0,0,0,0,0,0,1,0,Hispanic,0,12.057002056828287,7.253137701733106,6.613451330221469,7.090368459916305,7.514047433965297,2,0,0
2,5,5,5,1,3,1,0,1,2,1,0,0,0,Hispanic,0,11.898879599247206,5.319295772933229,6.460639708268785,6.231347214426468,6.222219061423527,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1,11.909069600804226,7.817343599796617,8.03538253271877,7.967148454495685,7.750821340784092,1,1,0
0,0,1,1,1,0,0,0,0,0,0,0,1,0,Hispanic,1,12.132711210033222,9.120319379725442,8.485419718601223,7.894944265946445,7.598103546236088,3,1,0
0,1,3,3,0,2,6,6,0,1,3,3,0,0,Hispanic,0,11.726472314897,4.788990618905782,5.577916862806462,5.437122329425219,5.258900634184245,1,0,0
0,0,4,4,0,0,3,5,0,0,0,4,1,0,Hispanic,1,12.082849369816476,7.820058069578431,8.063862591497356,7.990715713962024,8.029680366947321,2,1,0
0,0,0,0,0,0,2,7,0,0,2,4,0,0,Hispanic,1,11.73051900341604,5.534061199837985,5.768977030555902,6.781590968360324,7.055036705130824,0,1,0
0,0,0,0,0,0,0,8,0,0,0,4,0,0,Hispanic,0,12.04080246421939,6.3947105281072645,6.040516581748254,6.303296401917629,7.037010039839396,1,1,0
0,0,2,2,0,3,3,4,0,1,2,2,1,0,Hispanic,1,12.057386366964272,8.14817958110599,8.065604560488087,7.837487271022086,7.736267794465925,3,0,0
2,2,2,2,0,0,3,0,0,0,2,0,0,0,Hispanic,0,12.399221623668476,7.444336364947839,6.588582539438986,6.783642251130882,6.7845136221240985,3,0,2
0,1,2,2,1,2,4,0,0,0,2,0,1,0,Hispanic,1,12.436417048370767,6.9244550582045505,7.380411636630624,7.40691107440612,7.485188531804765,1,0,0
3,3,3,3,1,0,3,5,1,0,1,5,0,0,Hispanic,1,12.25025621561888,5.687246506016101,5.665110944007932,5.820616912387655,6.557474136773833,1,0,1
0,1,1,1,0,1,3,0,0,0,1,0,1,0,Hispanic,0,12.156201234524003,8.334296269131299,8.238692837679295,7.715663154747595,7.415066735288271,2,0,0
1,4,4,4,0,4,3,4,0,4,0,2,0,0,Hispanic,0,11.983566078798201,3.3307749173656096,6.321810915999205,5.9593028602995854,5.8590182798076755,0,0,0
5,5,5,5,0,2,6,6,0,1,4,1,1,0,Hispanic,0,11.820290378132297,7.330169273134941,7.852924970406669,7.890002276518981,8.00588745241337,1,1,1
5,5,5,5,1,1,5,7,0,1,1,3,0,0,Hispanic,0,11.912987737344645,3.018960399673198,6.7914798563059815,6.250862879081363,6.4033423829883365,0,0,0
0,0,1,2,0,1,5,7,0,1,2,2,0,0,Hispanic,0,12.118730050057394,6.302142671854024,6.422597401964724,6.517183709463964,6.455308620176728,2,1,0
1,2,2,2,0,0,0,5,0,0,0,4,0,0,Hispanic,1,12.27971062511183,3.858622228701031,5.918302281478998,6.141865347775507,6.600985523600535,0,0,0
1,1,1,1,0,0,4,0,0,0,1,0,0,0,Hispanic,0,11.921310638866796,6.908504997872683,6.279665235055496,6.8193829763531655,6.341786855718937,2,0,1
1,1,1,1,0,1,0,0,0,0,0,0,0,0,Hispanic,1,11.906224802616853,6.461655658777789,5.663550583768322,6.1919738659132575,5.874790271549882,3,1,1
1,4,4,4,1,2,3,7,1,2,1,4,1,0,Hispanic,1,12.183566624355425,5.842732493307583,6.924258351081152,6.660767192857912,7.962523650606914,0,0,0
0,0,2,2,0,0,1,0,0,0,1,0,0,0,Hispanic,1,12.192451446778204,6.878892734297036,6.928870769586212,7.169565543866347,6.539470341998256,2,0,0
0,0,1,1,0,0,5,0,0,0,1,0,0,0,Hispanic,1,11.963445516018208,4.777104649895559,5.447383714465931,5.673323267171493,6.147206816826681,0,0,0
0,0,1,1,0,0,0,7,0,0,0,3,1,0,Hispanic,1,12.340069217442032,8.529218595537683,8.018427882142614,7.538026555490411,7.3962125868861195,3,1,0
1,1,1,1,0,0,1,9,0,0,1,4,1,0,Hispanic,1,12.007106574148288,7.889324258328863,8.785406470842977,8.249339889709743,8.053976081564972,1,0,2
0,0,0,0,0,2,0,0,0,1,0,0,1,0,Hispanic,0,12.070700416748819,7.367714885485756,7.219224676326227,7.557848810064582,7.079453945472178,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1,12.253585708839061,7.84645308676712,7.197622462339255,7.4698878970418345,6.919575148287437,3,0,0
1,1,1,1,0,0,2,8,0,0,0,3,0,0,Hispanic,0,11.873051935532002,5.63906615993651,6.317020271987844,6.303735568240632,7.0151287672504665,0,0,0
0,1,1,1,1,1,0,0,1,1,0,0,0,0,Hispanic,1,11.995025882157249,6.2136075980886085,6.7391117500031505,6.589421540664178,5.985848808322347,2,0,0
1,1,1,1,0,3,0,4,0,2,0,1,0,0,Hispanic,1,12.119074941174345,5.431448679151219,5.516287559088249,6.13148732502781,6.100296530244035,0,1,0
0,0,0,1,0,0,0,9,0,0,0,3,1,0,Hispanic,0,11.704854637131431,7.368181945164276,7.234970515769245,6.954820146158467,6.402812318374302,2,0,0
1,1,1,1,1,2,4,6,0,0,2,5,0,0,Hispanic,0,11.876695211172738,7.3015930508493225,7.245683597858014,6.768435738732725,7.198789227615258,3,0,0
1,2,2,2,1,1,0,0,1,0,0,0,0,0,Hispanic,0,11.843235755737505,6.867599729005042,7.113052528147638,6.699598857476175,6.695934878149109,2,0,1
0,0,2,2,0,0,1,0,0,0,0,0,0,0,Hispanic,1,11.933581077600786,7.5710358599357885,7.435491115750069,7.029255840512987,7.276736192917863,3,0,0
4,4,4,4,1,0,1,0,1,0,1,0,1,0,Hispanic,0,11.801773082909891,7.215445839892176,6.9595219613039365,6.689972333910023,7.159750586523253,3,0,1
5,5,5,5,0,1,5,7,0,0,3,1,0,0,Hispanic,1,12.109813585681536,6.89017158802482,5.909467848303251,5.926472589850456,6.672513842469791,2,1,1
0,1,1,2,0,2,2,5,0,1,0,3,0,0,Hispanic,0,11.925333084644969,6.5175383246363445,7.068018666656876,6.64524700414565,6.8382765752120775,2,0,0
2,2,2,2,0,1,4,9,0,0,2,4,0,0,Hispanic,0,12.40989330645605,4.791400759278761,5.021509290648134,4.572853584511548,4.922750808785736,0,1,0
2,2,2,2,1,2,3,8,0,1,1,3,1,0,Hispanic,1,11.872713268929077,6.3567324654647335,6.794732146988965,6.914989052044016,6.837397190295841,2,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,Hispanic,1,12.074409392559927,7.384542100274676,6.7818405203024525,6.917309491786948,7.1400488409787455,3,0,0
1,1,1,2,0,1,0,8,0,0,0,5,1,0,Hispanic,1,12.34539814485183,5.427413939882447,6.962820949004945,6.661189557723435,6.247714000319187,0,0,0
3,5,5,5,1,1,5,6,1,1,2,4,0,0,Hispanic,0,12.353237984573699,5.8064894728484635,5.6011589507576405,6.0249235008516475,5.957907763579139,2,0,0
1,2,2,2,0,0,5,0,0,0,2,0,1,0,Hispanic,0,12.346012093889344,7.996243154979052,7.637234388789473,7.901710508212769,7.40208560021893,3,0,0
1,2,2,2,0,2,0,7,0,2,0,3,1,0,Hispanic,1,11.995588808304001,6.511581869034655,7.368566789858957,7.920362956429118,7.7935950507602545,0,0,1
4,4,4,4,0,0,0,7,0,0,0,3,1,0,Hispanic,0,12.187454498460239,8.558269873500862,7.631160046702779,8.008704834113733,8.383156528306937,3,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1,12.040256993692411,6.1968513768329325,5.534456113357058,5.3526161399554155,6.545967285656581,2,0,0
3,3,3,3,1,0,0,0,0,0,0,0,1,0,Hispanic,0,12.279411672121018,5.934470825587861,6.847017525766587,6.978726192852716,6.990192041694542,1,0,1
0,0,0,0,0,0,3,0,0,0,3,0,0,0,Hispanic,1,12.247962485700265,5.3731001109917225,7.018894068216104,6.9167249311072725,6.789196942858002,0,0,0
2,5,5,5,1,2,3,0,0,0,1,0,1,0,Hispanic,0,12.059305763251082,6.344653421761882,6.937226698765169,6.377695866100847,6.6270753012137416,0,0,1
0,0,1,1,0,0,3,0,0,0,2,0,0,0,Hispanic,0,12.071829056496842,5.758239093785499,6.75891878714531,6.8970986987936085,6.319634558289595,1,0,0
0,0,1,1,1,0,0,0,1,0,0,0,1,0,Hispanic,1,12.354914027374045,3.5773890780805733,6.320912168792231,5.7893177627624635,6.069559204717347,0,1,0
0,0,0,0,0,3,3,7,0,0,2,5,0,0,Hispanic,1,12.006139206005841,7.972479808982889,7.462622668238166,7.826263550297247,7.832129253249426,3,0,0
0,0,2,2,0,2,2,0,0,0,1,0,1,0,Hispanic,0,11.857632984088882,7.829920720905975,6.938235986235724,7.357855900893785,7.6198665000284915,3,0,0
1,1,1,4,0,1,4,9,0,0,3,5,1,0,Hispanic,0,11.930595785516754,7.110304209456061,7.5264482736171345,7.890952975017068,7.603274643687138,1,0,1
1,3,3,3,1,1,2,6,0,0,1,1,0,0,Hispanic,1,12.235374521565124,6.547187051756255,6.297109319933935,6.434466258744872,5.949183154851376,2,0,0
1,2,2,2,0,2,0,0,0,0,0,0,1,0,Hispanic,1,11.952043765026461,7.137922109232419,6.964135612418245,6.435300648485359,6.639692810542849,2,1,1
0,0,1,4,0,0,6,4,0,0,4,1,1,0,Hispanic,0,11.815296376267753,8.10668338016334,8.058308319058924,8.32218753041356,7.866994383032331,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0,12.186859091696148,4.639185064575369,4.37462430490712,4.71142030583075,4.592591403781231,0,0,0
0,1,1,3,0,0,0,6,0,0,0,4,0,0,Hispanic,0,12.074371063494976,4.6682388774550745,4.884013309772668,6.157317911194629,5.76857096454898,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hispanic,1,11.919001253241966,6.615342032154454,6.024076934835459,6.332266681890278,6.699537285292006,2,0,0
0,0,5,5,0,0,4,0,0,0,1,0,1,0,Hispanic,0,12.083902638671795,8.109895404978579,7.396954733810066,6.9991578339554446,7.1487623237852835,3,0,0
0,0,1,1,0,0,3,0,0,0,2,0,1,0,Hispanic,1,11.994158371719575,8.642012745938734,8.802301454460455,8.348407608574924,8.224530737427784,3,0,0
0,2,2,2,0,1,0,0,0,0,0,0,1,0,Hispanic,1,11.840150794706185,8.080847137419688,7.632347830607603,7.886795432509402,7.538431133616771,3,0,0
2,5,5,5,0,1,2,0,0,1,0,0,1,0,Hispanic,1,12.24840073731634,7.7386406163134955,7.556370466480142,7.265492658336436,7.298695408473738,3,0,0
2,2,2,2,0,1,0,7,0,1,0,4,1,0,Hispanic,0,12.103662772441876,8.164735058505544,8.349347156879901,8.207971463908692,7.6591053277496215,2,1,1
0,0,2,5,0,0,4,4,0,0,1,2,0,0,Hispanic,1,11.927254373276796,7.2347397920166525,6.3680842651023095,5.998042862468105,6.172597898265127,3,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,Hispanic,0,11.788196842353537,6.761746364846502,6.388544598681706,6.471805189861254,6.236389159483849,3,0,0
0,1,1,1,0,1,3,7,0,1,1,3,0,0,Hispanic,1,12.202242821106017,5.981691950459155,5.608665609498729,5.479596713763548,5.394717860834352,3,0,0
0,1,1,1,1,1,0,0,0,1,0,0,0,0,Hispanic,0,11.933988490606087,4.989547841765771,6.161439362282126,6.258299572046617,6.271744289793001,0,0,0
1,1,1,1,0,2,0,4,0,1,0,0,1,0,Hispanic,0,11.705933055518951,7.359365787110981,7.772302088635479,7.989326523670306,8.08338724904231,2,1,1
3,3,3,3,1,0,2,0,1,0,0,0,0,0,Hispanic,0,12.15890414824793,6.171491807348564,5.730781368822976,6.257265208088172,6.701862081074455,1,0,0
0,2,4,4,1,3,9,5,0,2,3,1,0,0,Hispanic,0,12.038751143295935,6.115362183764219,6.109491997337135,5.739181793008062,6.549579208917137,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,0,12.033632189470266,7.942134777549956,7.384318596353115,7.669219769555426,7.6176956610949595,2,1,0
1,3,3,3,0,4,7,5,0,2,4,2,0,0,Hispanic,0,12.006462925922925,6.856451458223395,6.559686056515261,6.251325681357355,6.572967622658446,3,1,0
4,4,4,4,1,1,4,7,0,0,3,6,0,0,Hispanic,0,12.087855503163105,6.703470282016466,6.989648580941599,6.5483766834690895,6.349313801274483,2,0,0
0,0,1,1,1,0,2,6,1,0,2,1,1,0,Hispanic,1,11.99664984522193,6.940957919809855,7.826315433766985,7.875886755365675,7.341295889138585,1,1,0
1,1,1,1,0,3,0,0,0,3,0,0,1,0,Hispanic,1,11.795503659769183,7.95669751649377,8.068136632381211,7.580357857050374,7.240871891789988,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1,12.330241868238469,4.357221515754911,5.446047478572372,5.44897624283315,5.015224746430063,0,1,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hispanic,0,11.874635461729131,6.443033675245955,5.919055131589841,5.851483830803552,6.4047324672791675,2,0,1
0,0,1,1,0,0,4,4,0,0,4,0,1,0,Hispanic,1,12.199134985523497,8.263763098122144,7.631911665749761,7.549656532453736,7.765734461823206,3,0,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1,12.468746592810223,5.122117036759018,5.600161186405912,5.692687822650587,6.099376804302377,0,0,0
0,0,2,2,0,0,2,9,0,0,0,7,1,0,Hispanic,1,11.977061035788658,5.514516863627815,6.714546672751116,7.146370523996733,7.2022217850296535,0,0,0
4,4,4,4,1,1,4,8,0,1,2,2,1,0,Hispanic,0,11.844231953488265,7.496175076746673,7.678289335923437,7.5093736214453966,7.622781361260524,2,1,2
0,0,0,0,0,0,0,8,0,0,0,4,0,0,Hispanic,1,12.10903010605695,5.587323561961949,5.761925588704912,6.498026092600284,6.3835066348840055,0,0,0
0,0,1,5,0,0,4,6,0,0,3,6,1,0,Hispanic,0,12.113109793594912,7.784011206420607,7.171787382601583,7.550803188866522,7.212375586154168,3,0,0
0,1,1,1,0,0,3,6,0,0,1,2,1,0,Hispanic,1,12.004673523718845,6.78348373843255,6.777532691932163,7.68179557474738,7.689114781774872,1,0,0
0,0,0,1,0,0,0,4,0,0,0,2,1,0,Hispanic,0,11.659645146046186,7.722575696322135,8.00824580266202,7.402756352401156,7.770168327178188,2,1,0
0,2,2,2,0,3,2,4,0,2,1,2,0,0,Hispanic,1,12.0631257515771,5.901813325155335,5.537491734934774,5.439295959807609,5.907783980442044,1,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,0,12.004888462700391,8.577028796158197,7.7707085232656175,7.504270406448096,7.045218930134265,3,0,2
0,0,2,2,0,1,5,7,0,1,3,4,1,0,Hispanic,0,11.684668768809189,5.464086010000923,6.559076848962081,6.0745181022432675,6.257150212687861,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0,11.868789950576312,6.782362109574074,6.605108457804983,6.377339005451142,6.382746210699672,3,0,0
0,0,4,4,0,1,9,8,0,0,5,4,1,0,Hispanic,1,11.884068519210953,6.576817697859399,7.343562054334093,6.982111077567209,7.6132360867008995,0,0,0
0,0,3,3,0,2,5,2,0,1,3,1,1,0,Hispanic,1,12.143322923537019,7.6785206920880285,6.8843740561442255,7.088283562154998,6.672589752440602,2,1,0
4,4,4,5,1,1,2,6,0,0,0,3,0,0,Hispanic,0,12.14929867542932,6.23935924588473,5.996675944158515,6.2058498567482925,5.654242029096065,2,0,0
0,0,3,3,0,0,4,7,0,0,2,4,1,0,Hispanic,1,12.029420487282144,7.473091815046664,7.253583610527375,7.086988739176858,6.490738708894204,3,1,0
4,4,4,4,0,0,0,7,0,0,0,3,0,0,Hispanic,0,11.899790730147002,7.003256349656549,7.549635480597751,7.339940211789683,7.509433891289946,2,0,1
1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hispanic,1,12.074076359740282,5.308267697401205,5.32222918659435,5.112590016619249,4.659753063758383,1,0,0
1,1,1,3,1,1,4,7,1,0,2,3,0,0,Hispanic,0,12.262818885549274,6.773469316026729,7.320884277647058,7.4203693026073445,7.155044952124425,2,0,0
0,0,1,1,0,0,0,6,0,0,0,4,0,0,Hispanic,1,11.84687237277391,4.79081953287472,4.959341999708705,6.568499170984308,6.686435064378788,0,0,0
1,4,4,4,1,2,4,7,1,0,2,3,1,0,Hispanic,0,11.859569719327117,7.671789535889732,8.116820096973647,8.198353385780527,7.885633933255585,2,1,1
0,0,0,0,0,0,0,6,0,0,0,4,1,0,Hispanic,0,11.963278466617245,7.442516155443151,7.127493037161514,7.309687487075136,7.362258139654816,3,0,0
0,2,2,2,0,2,2,6,0,1,1,5,0,0,Hispanic,0,11.888129009291122,5.381094793005605,5.443369638247176,5.020651629371744,4.546587228555794,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1,12.054201299380455,7.46594719655225,7.027252400309516,7.18344573858154,6.897664538271966,2,1,0
3,3,3,3,1,0,0,0,1,0,0,0,0,0,Hispanic,0,12.22214144802516,5.7700382704332664,5.182457480453501,5.572306111867815,5.788246164601042,3,1,0
1,2,2,5,1,0,2,7,0,0,0,0,0,0,Hispanic,0,12.050067923027505,5.818330654173021,5.074861266395527,5.467933550844437,5.360211770085627,3,0,0
5,5,5,5,0,2,4,8,0,0,3,4,1,0,Hispanic,0,11.906074237442077,8.922678299324405,8.844564136648247,8.291897325533885,8.161246553626755,3,1,2
0,4,4,4,0,3,8,7,0,2,4,3,1,0,Hispanic,0,11.839410927931386,6.490101186103941,7.4938293671503935,7.591720433467196,7.191421799887546,1,0,0
0,0,0,0,0,0,0,6,0,0,0,3,1,0,Hispanic,1,12.142324052317372,7.522167646201752,6.972184419137827,7.050902788200622,6.457632705329551,3,1,0
2,2,2,2,0,1,3,8,0,1,1,4,0,0,Hispanic,1,12.04151345965352,3.6620219999440535,4.7597779042145305,6.5660674648516535,7.140825398490947,0,0,0
3,3,3,3,1,1,3,0,0,0,1,0,0,0,Hispanic,1,12.032931618417985,5.740467925464054,5.952203833154679,6.179271034132507,6.044412721426077,0,0,0
5,5,5,5,1,1,3,7,0,1,1,3,1,0,Hispanic,0,11.914377665457403,6.012491914300058,6.845677727173927,6.997760503268563,7.3604092698927595,0,0,0
1,2,2,2,0,0,0,0,0,0,0,0,0,0,Hispanic,0,11.761393390247171,6.823362289204647,7.464876529573371,7.603299584141804,7.268320645403927,1,0,0
0,1,2,2,0,0,4,0,0,0,3,0,0,0,Hispanic,0,12.14332446743829,7.256607706663722,6.867693412158277,6.644323444864899,6.953216097502129,3,1,0
5,5,5,5,2,5,6,6,1,1,3,2,1,0,Hispanic,0,12.015556544986358,7.420926150503466,7.322906656679722,7.065724373661321,6.663822113460371,3,1,2
0,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,0,11.84486071071008,8.25982820968439,7.735267254790144,8.025908722857082,7.56163654536725,3,0,0
1,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1,11.910627451205483,6.570420670625285,7.135607726024081,7.609421072907412,7.5316863488534,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1,11.899862245517319,8.111670081626007,8.035466717342176,7.73356972891963,7.912924643438616,3,0,0
5,5,5,5,2,3,3,0,2,1,1,0,1,0,Hispanic,1,11.757987364647853,7.55410954953205,6.963152142202425,7.0470127463050645,7.015101821183019,3,0,2
1,1,1,1,0,0,3,4,0,0,1,1,1,0,Hispanic,1,12.047152292206917,5.931316374271703,5.313698468586339,5.574812093359241,5.212487109942844,1,0,0
0,0,0,1,0,0,0,7,0,0,0,2,0,0,Hispanic,0,12.114889597389478,7.330962068566459,6.781693065318491,6.919980248604706,6.529681577465885,3,0,0
2,2,2,2,0,0,0,0,0,0,0,0,0,0,Hispanic,1,11.992229832941725,5.6793873178214795,5.665491995367873,5.084876590695212,5.389117390874476,1,0,0
0,1,2,3,0,2,4,4,0,1,2,2,1,0,Hispanic,1,12.005333114365566,8.359451070076657,7.3919206556339665,7.684848309267357,7.335927289625372,2,0,0
5,5,5,5,1,3,0,6,0,0,0,2,0,0,Hispanic,1,12.294944736151317,6.70927994971695,6.100206838112216,6.395144729850894,6.382002125298456,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0,11.724083151937924,6.857535092818469,6.722593693120756,6.206656568634572,5.9309711666790195,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1,11.835846801461406,7.591861714889934,7.964159195886353,7.929277718218686,7.26830669966679,2,1,0
5,5,5,5,3,0,0,0,1,0,0,0,0,0,Hispanic,0,11.953712027326242,5.061011501421323,6.250129670489271,7.00275632009893,6.382881439490087,0,0,0
0,0,0,2,0,2,0,7,0,1,0,5,1,0,Hispanic,1,12.148697949479384,7.4709873773206485,7.716598875276066,7.72558607577682,7.787311484577591,2,0,0
0,1,4,4,0,3,5,6,0,0,4,2,1,0,Hispanic,0,12.093952333845605,6.550923179838029,6.857135441981771,7.368207185419961,7.166605684765216,1,1,0
0,4,4,4,0,2,4,0,0,2,2,0,1,0,Hispanic,0,11.842259715244726,7.316813922600431,6.829836979820707,7.209044354840135,6.742845257807619,2,0,0
0,1,1,1,0,0,3,6,0,0,2,3,0,0,Hispanic,0,12.245092232689748,7.2761067857502,6.682146190728135,6.293308366965857,6.42745886025097,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1,12.07028573971856,6.619366290057107,5.887408735509094,6.393640919916379,6.341892519286238,1,0,0
1,1,1,1,0,0,3,5,0,0,2,1,0,0,Hispanic,1,12.04916137544422,7.024257494738798,7.039125588147036,6.968737483916931,6.3862899201118015,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,0,11.638186956029077,7.821370434692532,6.902722636454063,7.036948525442812,6.52867403541799,2,0,0
0,0,1,1,0,0,1,6,0,0,0,1,1,0,Hispanic,0,11.77958411075342,7.861468955144929,7.991690382804095,7.90207684992487,7.391889844594985,3,1,0
2,2,2,2,1,0,1,4,1,0,0,1,0,0,Hispanic,1,12.049164124686182,6.145858054593075,6.581470968748414,7.321677855002974,7.647528378659913,0,0,0
3,3,4,4,0,1,5,6,0,0,1,5,0,0,Hispanic,0,11.760924581450976,6.445164109451856,6.670588865304359,6.529009995573355,6.107512745470649,2,0,0
5,5,5,5,0,4,6,3,0,2,5,3,1,0,Hispanic,0,11.700800572216165,8.849272938019578,8.105660713992785,8.405919672806675,8.015974605261599,3,0,2
0,1,1,1,0,1,0,0,0,1,0,0,0,0,Hispanic,1,12.7884282276547,4.856551278713541,6.803205545662573,6.587591336285103,6.95973084057248,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1,11.826886500848383,7.102803836164761,6.7318292272770375,7.498072073737881,7.179612801086947,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1,12.163694075591403,6.085068727067206,7.025556092258276,6.716497916530249,6.29661195870128,1,0,0
0,0,3,3,0,1,4,3,0,0,2,1,1,0,Hispanic,1,12.036261427100852,7.26887134651611,7.375819528846821,7.780574676599419,7.507481494048062,1,0,0
0,0,0,1,0,1,0,6,0,1,0,4,0,0,Hispanic,0,11.659818529045088,4.343025897324149,5.073797869053896,5.850793441569214,5.276889419134416,0,0,0
1,1,1,1,0,0,2,0,0,0,1,0,1,0,Hispanic,0,12.368763780199787,8.058991642822788,7.97515549951748,7.6818831886743615,7.179376564712305,3,0,2
0,2,2,2,0,2,3,0,0,1,1,0,0,0,Hispanic,0,12.03182306252137,5.810272352344586,5.765253796744302,6.039754586235731,5.860244766363111,1,0,0
5,5,5,5,2,3,3,0,1,0,2,0,1,0,Hispanic,0,11.737485852098377,7.52155617597564,7.09268177331167,7.498720221139314,7.066108544135289,3,0,1
0,1,1,1,0,0,2,5,0,0,0,1,1,0,Hispanic,1,11.724955408286696,6.509916020033414,6.912623410378997,7.2294473972239,7.621376430064411,1,1,0
4,4,4,4,0,0,0,0,0,0,0,0,0,0,Hispanic,0,11.850505302261007,5.458222884057659,6.8118389154855965,6.261491684321042,5.898444243534761,0,1,0
1,1,1,1,0,0,0,5,0,0,0,4,0,0,Hispanic,1,11.813479660037864,5.472564748074418,6.174619090205828,5.964119043712501,5.406094958721468,0,0,0
1,1,2,2,0,3,3,7,0,2,2,4,1,0,Hispanic,0,12.059623548895154,7.766963358852226,8.504650864241087,7.880849695120477,7.261983231477817,1,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1,11.765785708973251,6.849013258958374,7.4316076845881645,7.560273154789295,7.521599478203545,2,1,0
0,0,0,0,1,0,5,0,0,0,3,0,1,0,Hispanic,1,12.010306878990395,7.1414984552629575,6.613947817916761,6.480427924016838,6.487075005067492,3,1,0
0,0,0,0,0,0,3,0,0,0,1,0,0,0,Hispanic,1,12.36482883228208,5.564175520269783,5.311579040531222,4.719837260966218,4.990976656433071,1,1,0
2,2,5,5,0,1,1,6,0,0,0,3,1,0,Hispanic,0,12.022856468683006,7.884135901494196,7.381806953824433,7.146827296043926,6.739040725594399,3,1,2
